"Plot Title: 21397972"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397972, SEN S/N: 21397972)","Coupler Detached (LGR S/N: 21397972)","Coupler Attached (LGR S/N: 21397972)","Host Connected (LGR S/N: 21397972)","Bad Battery (LGR S/N: 21397972)","Good Battery (LGR S/N: 21397972)","Stopped (LGR S/N: 21397972)","End Of File (LGR S/N: 21397972)"
4028,06/04/25 09:03:13 AM,1.439,,,,,,,
4029,06/04/25 11:03:13 AM,1.764,,,,,,,
4030,06/04/25 01:03:13 PM,5.037,,,,,,,
4031,06/04/25 03:03:13 PM,10.259,,,,,,,
4032,06/04/25 05:03:13 PM,11.139,,,,,,,
4033,06/04/25 07:03:13 PM,6.471,,,,,,,
4034,06/04/25 09:03:13 PM,4.311,,,,,,,
4035,06/04/25 11:03:13 PM,2.837,,,,,,,
4036,06/05/25 01:03:13 AM,2.410,,,,,,,
4037,06/05/25 03:03:13 AM,2.088,,,,,,,
4038,06/05/25 05:03:13 AM,1.764,,,,,,,
4039,06/05/25 07:03:13 AM,1.548,,,,,,,
4040,06/05/25 09:03:13 AM,1.980,,,,,,,
4041,06/05/25 11:03:13 AM,6.877,,,,,,,
4042,06/05/25 01:03:13 PM,8.879,,,,,,,
4043,06/05/25 03:03:13 PM,9.965,,,,,,,
4044,06/05/25 05:03:13 PM,7.882,,,,,,,
4045,06/05/25 07:03:13 PM,6.166,,,,,,,
4046,06/05/25 09:03:13 PM,4.207,,,,,,,
4047,06/05/25 11:03:13 PM,2.517,,,,,,,
4048,06/06/25 01:03:13 AM,1.980,,,,,,,
4049,06/06/25 03:03:13 AM,1.764,,,,,,,
4050,06/06/25 05:03:13 AM,1.439,,,,,,,
4051,06/06/25 07:03:13 AM,1.330,,,,,,,
4052,06/06/25 09:03:13 AM,1.548,,,,,,,
4053,06/06/25 11:03:13 AM,5.552,,,,,,,
4054,06/06/25 01:03:13 PM,10.748,,,,,,,
4055,06/06/25 03:03:13 PM,11.625,,,,,,,
4056,06/06/25 05:03:13 PM,8.978,,,,,,,
4057,06/06/25 07:03:13 PM,5.450,,,,,,,
4058,06/06/25 09:03:13 PM,3.367,,,,,,,
4059,06/06/25 11:03:13 PM,2.303,,,,,,,
4060,06/07/25 01:03:13 AM,1.656,,,,,,,
4061,06/07/25 03:03:13 AM,1.221,,,,,,,
4062,06/07/25 05:03:13 AM,0.893,,,,,,,
4063,06/07/25 07:03:13 AM,0.784,,,,,,,
4064,06/07/25 09:03:13 AM,0.893,,,,,,,
4065,06/07/25 11:03:13 AM,7.782,,,,,,,
4066,06/07/25 01:03:13 PM,12.594,,,,,,,
4067,06/07/25 03:03:13 PM,13.654,,,,,,,
4068,06/07/25 05:03:13 PM,12.787,,,,,,,
4069,06/07/25 07:03:13 PM,9.768,,,,,,,
4070,06/07/25 09:03:13 PM,6.370,,,,,,,
4071,06/07/25 11:03:13 PM,4.311,,,,,,,
4072,06/08/25 01:03:13 AM,3.049,,,,,,,
4073,06/08/25 03:03:13 AM,2.303,,,,,,,
4074,06/08/25 05:03:13 AM,1.764,,,,,,,
4075,06/08/25 07:03:13 AM,1.872,,,,,,,
4076,06/08/25 09:03:13 AM,5.552,,,,,,,
4077,06/08/25 11:03:13 AM,10.944,,,,,,,
4078,06/08/25 01:03:13 PM,14.038,,,,,,,
4079,06/08/25 03:03:13 PM,14.996,,,,,,,
4080,06/08/25 05:03:13 PM,11.139,,,,,,,
4081,06/08/25 07:03:13 PM,7.983,,,,,,,
4082,06/08/25 09:03:13 PM,5.962,,,,,,,
4083,06/08/25 11:03:13 PM,4.311,,,,,,,
4084,06/09/25 01:03:13 AM,3.261,,,,,,,
4085,06/09/25 03:03:13 AM,2.730,,,,,,,
4086,06/09/25 05:03:13 AM,1.980,,,,,,,
4087,06/09/25 07:03:13 AM,1.656,,,,,,,
4088,06/09/25 09:03:13 AM,4.207,,,,,,,
4089,06/09/25 11:03:13 AM,9.275,,,,,,,
4090,06/09/25 01:03:13 PM,13.365,,,,,,,
4091,06/09/25 03:03:13 PM,15.378,,,,,,,
4092,06/09/25 05:03:13 PM,14.804,,,,,,,
4093,06/09/25 07:03:13 PM,11.916,,,,,,,
4094,06/09/25 09:03:13 PM,8.282,,,,,,,
4095,06/09/25 11:03:13 PM,5.757,,,,,,,
4096,06/10/25 01:03:13 AM,4.102,,,,,,,
4097,06/10/25 03:03:13 AM,3.049,,,,,,,
4098,06/10/25 05:03:13 AM,2.410,,,,,,,
4099,06/10/25 07:03:13 AM,2.624,,,,,,,
4100,06/10/25 09:03:13 AM,5.962,,,,,,,
4101,06/10/25 11:03:13 AM,11.139,,,,,,,
4102,06/10/25 01:03:13 PM,16.237,,,,,,,
4103,06/10/25 03:03:13 PM,16.903,,,,,,,
4104,06/10/25 05:03:13 PM,16.427,,,,,,,
4105,06/10/25 07:03:13 PM,11.139,,,,,,,
4106,06/10/25 09:03:13 PM,7.179,,,,,,,
4107,06/10/25 11:03:13 PM,5.347,,,,,,,
4108,06/11/25 01:03:13 AM,4.519,,,,,,,
4109,06/11/25 03:03:13 AM,3.788,,,,,,,
4110,06/11/25 05:03:13 AM,3.049,,,,,,,
4111,06/11/25 07:03:13 AM,3.155,,,,,,,
4112,06/11/25 09:03:13 AM,4.727,,,,,,,
4113,06/11/25 11:03:13 AM,9.176,,,,,,,
4114,06/11/25 01:03:13 PM,13.750,,,,,,,
4115,06/11/25 03:03:13 PM,12.304,,,,,,,
4116,06/11/25 05:03:13 PM,13.558,,,,,,,
4117,06/11/25 07:03:13 PM,9.669,,,,,,,
4118,06/11/25 09:03:13 PM,7.381,,,,,,,
4119,06/11/25 11:03:13 PM,5.552,,,,,,,
4120,06/12/25 01:03:13 AM,4.207,,,,,,,
4121,06/12/25 03:03:13 AM,3.367,,,,,,,
4122,06/12/25 05:03:13 AM,3.472,,,,,,,
4123,06/12/25 07:03:13 AM,3.683,,,,,,,
4124,06/12/25 09:03:13 AM,6.877,,,,,,,
4125,06/12/25 11:03:13 AM,11.236,,,,,,,
4126,06/12/25 01:03:13 PM,13.654,,,,,,,
4127,06/12/25 03:03:13 PM,11.236,,,,,,,
4128,06/12/25 05:03:13 PM,12.110,,,,,,,
4129,06/12/25 07:03:13 PM,7.682,,,,,,,
4130,06/12/25 09:03:13 PM,5.552,,,,,,,
4131,06/12/25 11:03:13 PM,4.311,,,,,,,
4132,06/13/25 01:03:13 AM,3.472,,,,,,,
4133,06/13/25 03:03:13 AM,2.837,,,,,,,
4134,06/13/25 05:03:13 AM,2.303,,,,,,,
4135,06/13/25 07:03:13 AM,2.517,,,,,,,
4136,06/13/25 09:03:13 AM,6.471,,,,,,,
4137,06/13/25 09:49:20 AM,,,Logged,,,,,
4138,06/13/25 09:49:29 AM,,,,Logged,,,,
4139,06/13/25 09:51:12 AM,,Logged,,,,,,
4140,06/13/25 11:03:13 AM,11.236,,,,,,,
4141,06/13/25 01:03:13 PM,14.517,,,,,,,
4142,06/13/25 03:03:13 PM,16.903,,,,,,,
4143,06/13/25 05:03:13 PM,16.046,,,,,,,
4144,06/13/25 07:03:13 PM,13.846,,,,,,,
4145,06/13/25 09:03:13 PM,10.357,,,,,,,
4146,06/13/25 11:03:13 PM,7.782,,,,,,,
4147,06/14/25 01:03:13 AM,6.166,,,,,,,
4148,06/14/25 03:03:13 AM,4.934,,,,,,,
4149,06/14/25 05:03:13 AM,3.893,,,,,,,
4150,06/14/25 07:03:13 AM,3.893,,,,,,,
4151,06/14/25 09:03:13 AM,7.481,,,,,,,
4152,06/14/25 11:03:13 AM,12.110,,,,,,,
4153,06/14/25 01:03:13 PM,16.523,,,,,,,
4154,06/14/25 03:03:13 PM,18.521,,,,,,,
4155,06/14/25 05:03:13 PM,16.999,,,,,,,
4156,06/14/25 07:03:13 PM,13.269,,,,,,,
4157,06/14/25 09:03:13 PM,10.161,,,,,,,
4158,06/14/25 11:03:13 PM,7.782,,,,,,,
4159,06/15/25 01:03:13 AM,6.471,,,,,,,
4160,06/15/25 03:03:13 AM,5.244,,,,,,,
4161,06/15/25 05:03:13 AM,4.102,,,,,,,
4162,06/15/25 07:03:13 AM,4.102,,,,,,,
4163,06/15/25 09:03:13 AM,7.983,,,,,,,
4164,06/15/25 11:03:13 AM,12.980,,,,,,,
4165,06/15/25 01:03:13 PM,16.618,,,,,,,
4166,06/15/25 03:03:13 PM,16.237,,,,,,,
4167,06/15/25 05:03:13 PM,16.046,,,,,,,
4168,06/15/25 07:03:13 PM,13.846,,,,,,,
4169,06/15/25 09:03:13 PM,10.357,,,,,,,
4170,06/15/25 11:03:13 PM,8.282,,,,,,,
4171,06/16/25 01:03:13 AM,6.877,,,,,,,
4172,06/16/25 03:03:13 AM,5.757,,,,,,,
4173,06/16/25 05:03:13 AM,4.519,,,,,,,
4174,06/16/25 07:03:13 AM,4.519,,,,,,,
4175,06/16/25 09:03:13 AM,8.182,,,,,,,
4176,06/16/25 11:03:13 AM,12.690,,,,,,,
4177,06/16/25 01:03:13 PM,16.141,,,,,,,
4178,06/16/25 03:03:13 PM,16.618,,,,,,,
4179,06/16/25 05:03:13 PM,16.237,,,,,,,
4180,06/16/25 07:03:13 PM,12.883,,,,,,,
4181,06/16/25 09:03:13 PM,10.063,,,,,,,
4182,06/16/25 11:03:13 PM,8.182,,,,,,,
4183,06/17/25 01:03:13 AM,6.978,,,,,,,
4184,06/17/25 03:03:13 AM,5.860,,,,,,,
4185,06/17/25 05:03:13 AM,4.831,,,,,,,
4186,06/17/25 07:03:13 AM,4.831,,,,,,,
4187,06/17/25 09:03:13 AM,7.481,,,,,,,
4188,06/17/25 11:03:13 AM,11.139,,,,,,,
4189,06/17/25 01:03:13 PM,11.916,,,,,,,
4190,06/17/25 03:03:13 PM,13.942,,,,,,,
4191,06/17/25 05:03:13 PM,12.110,,,,,,,
4192,06/17/25 07:03:13 PM,9.965,,,,,,,
4193,06/17/25 09:03:13 PM,7.682,,,,,,,
4194,06/17/25 11:03:13 PM,6.064,,,,,,,
4195,06/18/25 01:03:13 AM,4.831,,,,,,,
4196,06/18/25 03:03:13 AM,3.998,,,,,,,
4197,06/18/25 05:03:13 AM,3.261,,,,,,,
4198,06/18/25 07:03:13 AM,3.367,,,,,,,
4199,06/18/25 09:03:13 AM,6.775,,,,,,,
4200,06/18/25 11:03:13 AM,11.625,,,,,,,
4201,06/18/25 01:03:13 PM,16.237,,,,,,,
4202,06/18/25 03:03:13 PM,18.521,,,,,,,
4203,06/18/25 05:03:13 PM,17.855,,,,,,,
4204,06/18/25 07:03:13 PM,14.804,,,,,,,
4205,06/18/25 09:03:13 PM,11.041,,,,,,,
4206,06/18/25 11:03:13 PM,8.779,,,,,,,
4207,06/19/25 01:03:13 AM,7.179,,,,,,,
4208,06/19/25 03:03:13 AM,6.064,,,,,,,
4209,06/19/25 05:03:13 AM,5.244,,,,,,,
4210,06/19/25 07:03:13 AM,5.244,,,,,,,
4211,06/19/25 09:03:13 AM,8.581,,,,,,,
4212,06/19/25 11:03:13 AM,13.461,,,,,,,
4213,06/19/25 01:03:13 PM,17.475,,,,,,,
4214,06/19/25 03:03:13 PM,19.948,,,,,,,
4215,06/19/25 05:03:13 PM,19.377,,,,,,,
4216,06/19/25 07:03:13 PM,16.237,,,,,,,
4217,06/19/25 09:03:13 PM,12.690,,,,,,,
4218,06/19/25 11:03:13 PM,10.259,,,,,,,
4219,06/20/25 01:03:13 AM,8.779,,,,,,,
4220,06/20/25 03:03:13 AM,7.882,,,,,,,
4221,06/20/25 05:03:13 AM,7.179,,,,,,,
4222,06/20/25 07:03:13 AM,7.179,,,,,,,
4223,06/20/25 09:03:13 AM,9.571,,,,,,,
4224,06/20/25 11:03:13 AM,12.690,,,,,,,
4225,06/20/25 01:03:13 PM,15.760,,,,,,,
4226,06/20/25 03:03:13 PM,17.284,,,,,,,
4227,06/20/25 05:03:13 PM,16.999,,,,,,,
4228,06/20/25 07:03:13 PM,14.517,,,,,,,
4229,06/20/25 09:03:13 PM,11.431,,,,,,,
4230,06/20/25 11:03:13 PM,9.768,,,,,,,
4231,06/21/25 01:03:13 AM,8.680,,,,,,,
4232,06/21/25 03:03:13 AM,7.582,,,,,,,
4233,06/21/25 05:03:13 AM,6.775,,,,,,,
4234,06/21/25 07:03:13 AM,6.674,,,,,,,
4235,06/21/25 09:03:13 AM,9.077,,,,,,,
4236,06/21/25 11:03:13 AM,13.269,,,,,,,
4237,06/21/25 01:03:13 PM,16.903,,,,,,,
4238,06/21/25 03:03:13 PM,19.092,,,,,,,
4239,06/21/25 05:03:13 PM,17.570,,,,,,,
4240,06/21/25 07:03:13 PM,15.378,,,,,,,
4241,06/21/25 09:03:13 PM,12.013,,,,,,,
4242,06/21/25 11:03:13 PM,9.965,,,,,,,
4243,06/22/25 01:03:13 AM,8.382,,,,,,,
4244,06/22/25 03:03:13 AM,7.280,,,,,,,
4245,06/22/25 05:03:13 AM,6.573,,,,,,,
4246,06/22/25 07:03:13 AM,6.471,,,,,,,
4247,06/22/25 09:03:13 AM,9.275,,,,,,,
4248,06/22/25 11:03:13 AM,13.269,,,,,,,
4249,06/22/25 01:03:13 PM,16.237,,,,,,,
4250,06/22/25 03:03:13 PM,18.045,,,,,,,
4251,06/22/25 05:03:13 PM,16.237,,,,,,,
4252,06/22/25 07:03:13 PM,14.709,,,,,,,
4253,06/22/25 09:03:13 PM,11.041,,,,,,,
4254,06/22/25 11:03:13 PM,8.978,,,,,,,
4255,06/23/25 01:03:13 AM,7.582,,,,,,,
4256,06/23/25 03:03:13 AM,6.471,,,,,,,
4257,06/23/25 05:03:13 AM,5.962,,,,,,,
4258,06/23/25 07:03:13 AM,6.268,,,,,,,
4259,06/23/25 09:03:13 AM,7.582,,,,,,,
4260,06/23/25 11:03:13 AM,11.139,,,,,,,
4261,06/23/25 01:03:13 PM,12.594,,,,,,,
4262,06/23/25 03:03:13 PM,13.750,,,,,,,
4263,06/23/25 05:03:13 PM,11.722,,,,,,,
4264,06/23/25 07:03:13 PM,10.357,,,,,,,
4265,06/23/25 09:03:13 PM,8.879,,,,,,,
4266,06/23/25 11:03:13 PM,8.182,,,,,,,
4267,06/24/25 01:03:13 AM,7.582,,,,,,,
4268,06/24/25 03:03:13 AM,7.280,,,,,,,
4269,06/24/25 05:03:13 AM,6.573,,,,,,,
4270,06/24/25 07:03:13 AM,5.860,,,,,,,
4271,06/24/25 09:03:13 AM,9.176,,,,,,,
4272,06/24/25 11:03:13 AM,9.965,,,,,,,
4273,06/24/25 01:03:13 PM,11.722,,,,,,,
4274,06/24/25 03:03:13 PM,14.900,,,,,,,
4275,06/24/25 05:03:13 PM,12.690,,,,,,,
4276,06/24/25 07:03:13 PM,11.334,,,,,,,
4277,06/24/25 09:03:13 PM,9.275,,,,,,,
4278,06/24/25 11:03:13 PM,7.983,,,,,,,
4279,06/25/25 01:03:13 AM,6.877,,,,,,,
4280,06/25/25 03:03:13 AM,6.370,,,,,,,
4281,06/25/25 05:03:13 AM,5.552,,,,,,,
4282,06/25/25 07:03:13 AM,5.347,,,,,,,
4283,06/25/25 09:03:13 AM,8.182,,,,,,,
4284,06/25/25 11:03:13 AM,9.669,,,,,,,
4285,06/25/25 01:03:13 PM,12.787,,,,,,,
4286,06/25/25 03:03:13 PM,12.883,,,,,,,
4287,06/25/25 05:03:13 PM,12.690,,,,,,,
4288,06/25/25 07:03:13 PM,10.748,,,,,,,
4289,06/25/25 09:03:13 PM,8.082,,,,,,,
4290,06/25/25 11:03:13 PM,6.877,,,,,,,
4291,06/26/25 01:03:13 AM,5.141,,,,,,,
4292,06/26/25 03:03:13 AM,4.311,,,,,,,
4293,06/26/25 05:03:13 AM,3.578,,,,,,,
4294,06/26/25 07:03:13 AM,3.683,,,,,,,
4295,06/26/25 09:03:13 AM,7.381,,,,,,,
4296,06/26/25 11:03:13 AM,11.819,,,,,,,
4297,06/26/25 01:03:13 PM,16.427,,,,,,,
4298,06/26/25 03:03:13 PM,19.853,,,,,,,
4299,06/26/25 05:03:13 PM,19.567,,,,,,,
4300,06/26/25 07:03:13 PM,14.613,,,,,,,
4301,06/26/25 09:03:13 PM,11.625,,,,,,,
4302,06/26/25 11:03:13 PM,9.669,,,,,,,
4303,06/27/25 01:03:13 AM,8.282,,,,,,,
4304,06/27/25 03:03:13 AM,7.079,,,,,,,
4305,06/27/25 05:03:13 AM,6.268,,,,,,,
4306,06/27/25 07:03:13 AM,6.166,,,,,,,
4307,06/27/25 09:03:13 AM,10.357,,,,,,,
4308,06/27/25 11:03:13 AM,41.225,,,,,,,
4309,06/27/25 01:03:13 PM,30.457,,,,,,,
4310,06/27/25 03:03:13 PM,36.728,,,,,,,
4311,06/27/25 05:03:13 PM,16.618,,,,,,,
4312,06/27/25 07:03:13 PM,14.900,,,,,,,
4313,06/27/25 09:03:13 PM,5.037,,,,,,,
4314,06/27/25 11:03:13 PM,-2.377,,,,,,,
4315,06/28/25 01:03:13 AM,1.003,,,,,,,
4316,06/28/25 03:03:13 AM,0.674,,,,,,,
4317,06/28/25 05:03:13 AM,-0.102,,,,,,,
4318,06/28/25 07:03:13 AM,7.079,,,,,,,
4319,06/28/25 09:03:13 AM,22.429,,,,,,,
4320,06/28/25 11:03:13 AM,40.876,,,,,,,
4321,06/28/25 01:03:13 PM,62.100,,,,,Logged,,
4322,06/28/25 03:03:13 PM,24.351,,,,,,,
4323,06/28/25 05:03:13 PM,20.901,,,,,,,
4324,06/28/25 07:03:13 PM,9.965,,,,,,,
4325,06/28/25 09:03:13 PM,3.472,,,,,,,
4326,06/28/25 11:03:13 PM,0.893,,,,,,,
4327,06/29/25 01:03:13 AM,-0.887,,,,,,,
4328,06/29/25 03:03:13 AM,-0.774,,,,,,,
4329,06/29/25 05:03:13 AM,-1.799,,,,,,,
4330,06/29/25 07:03:13 AM,6.775,,,,,,,
4331,06/29/25 09:03:13 AM,25.028,,,,,,,
4332,06/29/25 11:03:13 AM,46.722,,,,,,,
4333,06/29/25 01:03:13 PM,17.570,,,,,,,
4334,06/29/25 03:03:13 PM,8.182,,,,,,,
4335,06/29/25 05:03:13 PM,17.284,,,,,,,
4336,06/29/25 07:03:13 PM,8.481,,,,,,,
4337,06/29/25 09:03:13 PM,2.730,,,,,,,
4338,06/29/25 11:03:13 PM,0.121,,,,,,,
4339,06/30/25 01:03:13 AM,-1.914,,,,,,,
4340,06/30/25 03:03:13 AM,-3.434,,,,,,,
4341,06/30/25 05:03:13 AM,-2.610,,,,,,,
4342,06/30/25 07:03:13 AM,4.519,,,,,,,
4343,06/30/25 09:03:13 AM,21.473,,,,,,,
4344,06/30/25 11:03:13 AM,35.328,,,,,,,
4345,06/30/25 01:03:13 PM,14.230,,,,,,,
4346,06/30/25 03:03:13 PM,16.713,,,,,,,
4347,06/30/25 05:03:13 PM,1.656,,,,,,,
4348,06/30/25 07:03:13 PM,3.998,,,,,,,
4349,06/30/25 09:03:13 PM,0.674,,,,,,,
4350,06/30/25 11:03:13 PM,0.784,,,,,,,
4351,07/01/25 01:03:13 AM,1.221,,,,,,,
4352,07/01/25 03:03:13 AM,0.784,,,,,,,
4353,07/01/25 05:03:13 AM,-0.213,,,,,,,
4354,07/01/25 07:03:13 AM,3.788,,,,,,,
4355,07/01/25 09:03:13 AM,18.901,,,,,,,
4356,07/01/25 11:03:13 AM,38.714,,,,,,,
4357,07/01/25 01:03:13 PM,14.996,,,,,,,
4358,07/01/25 03:03:13 PM,11.819,,,,,,,
4359,07/01/25 05:03:13 PM,11.625,,,,,,,
4360,07/01/25 07:03:13 PM,6.775,,,,,,,
4361,07/01/25 09:03:13 PM,1.980,,,,,,,
4362,07/01/25 11:03:13 PM,1.439,,,,,,,
4363,07/02/25 01:03:13 AM,0.121,,,,,,,
4364,07/02/25 03:03:13 AM,-2.145,,,,,,,
4365,07/02/25 05:03:13 AM,-1.341,,,,,,,
4366,07/02/25 07:03:13 AM,5.037,,,,,,,
4367,07/02/25 09:03:13 AM,22.238,,,,,,,
4368,07/02/25 11:03:13 AM,41.692,,,,,,,
4369,07/02/25 01:03:13 PM,42.878,,,,,,,
4370,07/02/25 03:03:13 PM,53.313,,,,,,,
4371,07/02/25 05:03:13 PM,30.457,,,,,,,
4372,07/02/25 07:03:13 PM,10.455,,,,,,,
4373,07/02/25 09:03:13 PM,3.367,,,,,,,
4374,07/02/25 11:03:13 PM,1.980,,,,,,,
4375,07/03/25 01:03:13 AM,1.003,,,,,,,
4376,07/03/25 03:03:13 AM,0.563,,,,,,,
4377,07/03/25 05:03:13 AM,-2.145,,,,,,,
4378,07/03/25 07:03:13 AM,4.207,,,,,,,
4379,07/03/25 09:03:13 AM,24.062,,,,,,,
4380,07/03/25 11:03:13 AM,45.577,,,,,,,
4381,07/03/25 01:03:13 PM,52.149,,,,,,,
4382,07/03/25 03:03:13 PM,27.370,,,,,,,
4383,07/03/25 05:03:13 PM,27.468,,,,,,,
4384,07/03/25 07:03:13 PM,7.481,,,,,,,
4385,07/03/25 09:03:13 PM,5.141,,,,,,,
4386,07/03/25 11:03:13 PM,5.244,,,,,,,
4387,07/04/25 01:03:13 AM,4.623,,,,,,,
4388,07/04/25 03:03:13 AM,4.207,,,,,,,
4389,07/04/25 05:03:13 AM,2.943,,,,,,,
4390,07/04/25 07:03:13 AM,5.860,,,,,,,
4391,07/04/25 09:03:13 AM,15.951,,,,,,,
4392,07/04/25 11:03:13 AM,22.046,,,,,,,
4393,07/04/25 01:03:13 PM,50.595,,,,,,,
4394,07/04/25 03:03:13 PM,45.956,,,,,,,
4395,07/04/25 05:03:13 PM,41.225,,,,,,,
4396,07/04/25 07:03:13 PM,10.748,,,,,,,
4397,07/04/25 09:03:13 PM,2.837,,,,,,,
4398,07/04/25 11:03:13 PM,2.410,,,,,,,
4399,07/05/25 01:03:13 AM,1.221,,,,,,,
4400,07/05/25 03:03:13 AM,0.674,,,,,,,
4401,07/05/25 05:03:13 AM,-0.887,,,,,,,
4402,07/05/25 07:03:13 AM,5.450,,,,,,,
4403,07/05/25 09:03:13 AM,19.853,,,,,,,
4404,07/05/25 11:03:13 AM,40.992,,,,,,,
4405,07/05/25 01:03:13 PM,52.293,,,,,,,
4406,07/05/25 03:03:13 PM,58.797,,,,,,,
4407,07/05/25 05:03:13 PM,26.585,,,,,,,
4408,07/05/25 07:03:13 PM,9.373,,,,,,,
4409,07/05/25 09:03:13 PM,1.003,,,,,,,
4410,07/05/25 11:03:13 PM,1.872,,,,,,,
4411,07/06/25 01:03:13 AM,-0.437,,,,,,,
4412,07/06/25 03:03:13 AM,0.784,,,,,,,
4413,07/06/25 05:03:13 AM,1.112,,,,,,,
4414,07/06/25 07:03:13 AM,4.623,,,,,,,
4415,07/06/25 09:03:13 AM,22.046,,,,,,,
4416,07/06/25 11:03:13 AM,45.201,,,,,,,
4417,07/06/25 01:03:13 PM,55.580,,,,,,,
4418,07/06/25 03:03:13 PM,49.090,,,,,,,
4419,07/06/25 05:03:13 PM,27.665,,,,,,,
4420,07/06/25 07:03:13 PM,11.528,,,,,,,
4421,07/06/25 09:03:13 PM,2.410,,,,,,,
4422,07/06/25 11:03:13 PM,0.893,,,,,,,
4423,07/07/25 01:03:13 AM,1.548,,,,,,,
4424,07/07/25 03:03:13 AM,3.472,,,,,,,
4425,07/07/25 05:03:13 AM,3.261,,,,,,,
4426,07/07/25 07:03:13 AM,5.244,,,,,,,
4427,07/07/25 09:03:13 AM,22.525,,,,,,,
4428,07/07/25 11:03:13 AM,45.703,,,,,,,
4429,07/07/25 01:03:13 PM,20.424,,,,,,,
4430,07/07/25 03:03:13 PM,43.480,,,,,,,
4431,07/07/25 05:03:13 PM,22.333,,,,,,,
4432,07/07/25 07:03:13 PM,11.916,,,,,,,
4433,07/07/25 09:03:13 PM,5.757,,,,,,,
4434,07/07/25 11:03:13 PM,-0.102,,,,,,,
4435,07/08/25 01:03:13 AM,0.784,,,,,,,
4436,07/08/25 03:03:13 AM,-0.549,,,,,,,
4437,07/08/25 05:03:13 AM,-0.102,,,,,,,
4438,07/08/25 07:03:13 AM,5.757,,,,,,,
4439,07/08/25 09:03:13 AM,25.513,,,,,,,
4440,07/08/25 11:03:13 AM,46.465,,,,,,,
4441,07/08/25 01:03:13 PM,40.992,,,,,,,
4442,07/08/25 03:03:13 PM,53.166,,,,,,,
4443,07/08/25 05:03:13 PM,37.935,,,,,,,
4444,07/08/25 07:03:13 PM,12.787,,,,,,,
4445,07/08/25 09:03:13 PM,2.517,,,,,,,
4446,07/08/25 11:03:13 PM,1.221,,,,,,,
4447,07/09/25 01:03:13 AM,-0.549,,,,,,,
4448,07/09/25 03:03:13 AM,0.893,,,,,,,
4449,07/09/25 05:03:13 AM,1.221,,,,,,,
4450,07/09/25 07:03:13 AM,5.962,,,,,,,
4451,07/09/25 09:03:13 AM,22.908,,,,,,,
4452,07/09/25 11:03:13 AM,45.452,,,,,,,
4453,07/09/25 01:03:13 PM,61.739,,,,,,,
4454,07/09/25 03:03:13 PM,61.739,,,,,,,
4455,07/09/25 05:03:13 PM,50.874,,,,,,,
4456,07/09/25 07:03:13 PM,15.282,,,,,,,
4457,07/09/25 09:03:13 PM,9.472,,,,,,,
4458,07/09/25 11:03:13 PM,6.166,,,,,,,
4459,07/10/25 01:03:13 AM,7.582,,,,,,,
4460,07/10/25 03:03:13 AM,3.893,,,,,,,
4461,07/10/25 05:03:13 AM,4.102,,,,,,,
4462,07/10/25 07:03:13 AM,5.860,,,,,,,
4463,07/10/25 09:03:13 AM,20.710,,,,,,,
4464,07/10/25 11:03:13 AM,45.076,,,,,,,
4465,07/10/25 01:03:13 PM,45.076,,,,,,,
4466,07/10/25 03:03:13 PM,29.552,,,,,,,
4467,07/10/25 05:03:13 PM,28.357,,,,,,,
4468,07/10/25 07:03:13 PM,12.883,,,,,,,
4469,07/10/25 09:03:13 PM,3.578,,,,,,,
4470,07/10/25 11:03:13 PM,0.784,,,,,,,
4471,07/11/25 01:03:13 AM,0.343,,,,,,,
4472,07/11/25 03:03:13 AM,-0.437,,,,,,,
4473,07/11/25 05:03:13 AM,-3.792,,,,,,,
4474,07/11/25 07:03:13 AM,4.623,,,,,,,
4475,07/11/25 09:03:13 AM,29.053,,,,,,,
4476,07/11/25 11:03:13 AM,33.118,,,,,,,
4477,07/11/25 01:03:13 PM,24.835,,,,,,,
4478,07/11/25 03:03:13 PM,19.187,,,,,,,
4479,07/11/25 05:03:13 PM,17.189,,,,,,,
4480,07/11/25 07:03:13 PM,13.269,,,,,,,
4481,07/11/25 09:03:13 PM,4.415,,,,,,,
4482,07/11/25 11:03:13 PM,3.788,,,,,,,
4483,07/12/25 01:03:13 AM,4.415,,,,,,,
4484,07/12/25 03:03:13 AM,2.517,,,,,,,
4485,07/12/25 05:03:13 AM,1.221,,,,,,,
4486,07/12/25 07:03:13 AM,4.934,,,,,,,
4487,07/12/25 09:03:13 AM,21.091,,,,,,,
4488,07/12/25 11:03:13 AM,37.165,,,,,,,
4489,07/12/25 01:03:13 PM,48.554,,,,,,,
4490,07/12/25 03:03:13 PM,34.163,,,,,,,
4491,07/12/25 05:03:13 PM,45.076,,,,,,,
4492,07/12/25 07:03:13 PM,16.713,,,,,,,
4493,07/12/25 09:03:13 PM,4.623,,,,,,,
4494,07/12/25 11:03:13 PM,1.439,,,,,,,
4495,07/13/25 01:03:13 AM,-1.341,,,,,,,
4496,07/13/25 03:03:13 AM,0.232,,,,,,,
4497,07/13/25 05:03:13 AM,0.784,,,,,,,
4498,07/13/25 07:03:13 AM,6.370,,,,,,,
4499,07/13/25 09:03:13 AM,25.319,,,,,,,
4500,07/13/25 11:03:13 AM,38.379,,,,,,,
4501,07/13/25 01:03:13 PM,26.390,,,,,,,
4502,07/13/25 03:03:13 PM,12.013,,,,,,,
