"Plot Title: nr.nu.1start"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397967, SEN S/N: 21397967)","Coupler Detached (LGR S/N: 21397967)","Bad Battery (LGR S/N: 21397967)","Host Connected (LGR S/N: 21397967)","Coupler Attached (LGR S/N: 21397967)","End Of File (LGR S/N: 21397967)"
1540,01/02/25 11:55:47 AM,-8.182,,,,,
1541,01/02/25 01:55:47 PM,-7.657,,,,,
1542,01/02/25 03:55:47 PM,-7.787,,,,,
1543,01/02/25 05:55:47 PM,-8.050,,,,,
1544,01/02/25 07:55:47 PM,-8.314,,,,,
1545,01/02/25 09:55:47 PM,-8.314,,,,,
1546,01/02/25 11:55:47 PM,-8.182,,,,,
1547,01/03/25 01:55:47 AM,-8.050,,,,,
1548,01/03/25 03:55:47 AM,-7.918,,,,,
1549,01/03/25 05:55:47 AM,-7.397,,,,,
1550,01/03/25 07:55:47 AM,-7.010,,,,,
1551,01/03/25 09:55:47 AM,-6.626,,,,,
1552,01/03/25 11:55:47 AM,-5.620,,,,,
1553,01/03/25 01:55:47 PM,-3.672,,,,,
1554,01/03/25 03:55:47 PM,-3.079,,,,,
1555,01/03/25 05:55:47 PM,-3.792,,,,,
1556,01/03/25 07:55:47 PM,-4.514,,,,,
1557,01/03/25 09:55:47 PM,-4.514,,,,,
1558,01/03/25 11:55:47 PM,-4.636,,,,,
1559,01/04/25 01:55:47 AM,-4.758,,,,,
1560,01/04/25 03:55:47 AM,-4.758,,,,,
1561,01/04/25 05:55:47 AM,-4.636,,,,,
1562,01/04/25 07:55:47 AM,-4.636,,,,,
1563,01/04/25 09:55:47 AM,-5.125,,,,,
1564,01/04/25 11:55:47 AM,-2.727,,,,,
1565,01/04/25 01:55:47 PM,-1.001,,,,,
1566,01/04/25 03:55:47 PM,-2.494,,,,,
1567,01/04/25 05:55:47 PM,-4.758,,,,,
1568,01/04/25 07:55:47 PM,-5.372,,,,,
1569,01/04/25 09:55:47 PM,-5.995,,,,,
1570,01/04/25 11:55:47 PM,-7.138,,,,,
1571,01/05/25 01:55:47 AM,-7.918,,,,,
1572,01/05/25 03:55:47 AM,-8.580,,,,,
1573,01/05/25 05:55:47 AM,-8.982,,,,,
1574,01/05/25 07:55:47 AM,-9.525,,,,,
1575,01/05/25 09:55:47 AM,-9.525,,,,,
1576,01/05/25 11:55:47 AM,-8.982,,,,,
1577,01/05/25 01:55:47 PM,-8.580,,,,,
1578,01/05/25 03:55:47 PM,-7.918,,,,,
1579,01/05/25 05:55:47 PM,-8.847,,,,,
1580,01/05/25 07:55:47 PM,-9.525,,,,,
1581,01/05/25 09:55:47 PM,-10.214,,,,,
1582,01/05/25 11:55:47 PM,-10.493,,,,,
1583,01/06/25 01:55:47 AM,-10.634,,,,,
1584,01/06/25 03:55:47 AM,-10.634,,,,,
1585,01/06/25 05:55:47 AM,-10.634,,,,,
1586,01/06/25 07:55:47 AM,-10.353,,,,,
1587,01/06/25 09:55:47 AM,-9.937,,,,,
1588,01/06/25 11:55:47 AM,-8.713,,,,,
1589,01/06/25 01:55:47 PM,-7.657,,,,,
1590,01/06/25 03:55:47 PM,-7.267,,,,,
1591,01/06/25 05:55:47 PM,-8.050,,,,,
1592,01/06/25 07:55:47 PM,-9.525,,,,,
1593,01/06/25 09:55:47 PM,-10.493,,,,,
1594,01/06/25 11:55:47 PM,-11.344,,,,,
1595,01/07/25 01:55:47 AM,-11.200,,,,,
1596,01/07/25 03:55:47 AM,-11.344,,,,,
1597,01/07/25 05:55:47 AM,-10.774,,,,,
1598,01/07/25 07:55:47 AM,-10.493,,,,,
1599,01/07/25 09:55:47 AM,-10.214,,,,,
1600,01/07/25 11:55:47 AM,-9.525,,,,,
1601,01/07/25 01:55:47 PM,-8.182,,,,,
1602,01/07/25 03:55:47 PM,-7.527,,,,,
1603,01/07/25 05:55:47 PM,-7.657,,,,,
1604,01/07/25 07:55:47 PM,-8.713,,,,,
1605,01/07/25 09:55:47 PM,-9.388,,,,,
1606,01/07/25 11:55:47 PM,-10.075,,,,,
1607,01/08/25 01:55:47 AM,-10.916,,,,,
1608,01/08/25 03:55:47 AM,-11.058,,,,,
1609,01/08/25 05:55:47 AM,-11.631,,,,,
1610,01/08/25 07:55:47 AM,-12.214,,,,,
1611,01/08/25 09:55:47 AM,-12.361,,,,,
1612,01/08/25 11:55:47 AM,-11.058,,,,,
1613,01/08/25 01:55:47 PM,-9.252,,,,,
1614,01/08/25 03:55:47 PM,-8.447,,,,,
1615,01/08/25 05:55:47 PM,-9.388,,,,,
1616,01/08/25 07:55:47 PM,-9.662,,,,,
1617,01/08/25 09:55:47 PM,-9.662,,,,,
1618,01/08/25 11:55:47 PM,-10.493,,,,,
1619,01/09/25 01:55:47 AM,-10.916,,,,,
1620,01/09/25 03:55:47 AM,-11.200,,,,,
1621,01/09/25 05:55:47 AM,-11.200,,,,,
1622,01/09/25 07:55:47 AM,-10.916,,,,,
1623,01/09/25 09:55:47 AM,-10.774,,,,,
1624,01/09/25 11:55:47 AM,-10.634,,,,,
1625,01/09/25 01:55:47 PM,-9.662,,,,,
1626,01/09/25 03:55:47 PM,-9.252,,,,,
1627,01/09/25 05:55:47 PM,-9.799,,,,,
1628,01/09/25 07:55:47 PM,-11.200,,,,,
1629,01/09/25 09:55:47 PM,-12.361,,,,,
1630,01/09/25 11:55:47 PM,-13.107,,,,,
1631,01/10/25 01:55:47 AM,-13.562,,Logged,,,
1632,01/10/25 03:55:47 AM,-14.023,,,,,
1633,01/10/25 05:55:47 AM,-14.490,,,,,
1634,01/10/25 07:55:47 AM,-14.806,,,,,
1635,01/10/25 09:55:47 AM,-14.490,,,,,
1636,01/10/25 11:55:47 AM,-12.807,,,,,
1637,01/10/25 01:55:47 PM,-10.916,,,,,
1638,01/10/25 03:55:47 PM,-9.799,,,,,
1639,01/10/25 05:55:47 PM,-10.075,,,,,
1640,01/10/25 07:55:47 PM,-10.493,,,,,
1641,01/10/25 09:55:47 PM,-10.214,,,,,
1642,01/10/25 11:55:47 PM,-9.252,,,,,
1643,01/11/25 01:55:47 AM,-8.314,,,,,
1644,01/11/25 03:55:47 AM,-8.713,,,,,
1645,01/11/25 05:55:47 AM,-9.388,,,,,
1646,01/11/25 07:55:47 AM,-9.799,,,,,
1647,01/11/25 09:55:47 AM,-9.525,,,,,
1648,01/11/25 11:55:47 AM,-8.580,,,,,
1649,01/11/25 01:55:47 PM,-8.447,,,,,
1650,01/11/25 03:55:47 PM,-8.182,,,,,
1651,01/11/25 05:55:47 PM,-9.662,,,,,
1652,01/11/25 07:55:47 PM,-10.916,,,,,
1653,01/11/25 09:55:47 PM,-11.776,,,,,
1654,01/11/25 11:55:47 PM,-12.361,,,,,
1655,01/12/25 01:55:47 AM,-12.807,,,,,
1656,01/12/25 03:55:47 AM,-13.107,,,,,
1657,01/12/25 05:55:47 AM,-13.409,,,,,
1658,01/12/25 07:55:47 AM,-13.868,,,,,
1659,01/12/25 09:55:47 AM,-13.258,,,,,
1660,01/12/25 11:55:47 AM,-12.214,,,,,
1661,01/12/25 01:55:47 PM,-10.634,,,,,
1662,01/12/25 03:55:47 PM,-9.662,,,,,
1663,01/12/25 05:55:47 PM,-11.487,,,,,
1664,01/12/25 07:55:47 PM,-12.509,,,,,
1665,01/12/25 09:55:47 PM,-13.107,,,,,
1666,01/12/25 11:55:47 PM,-14.023,,,,,
1667,01/13/25 01:55:47 AM,-14.334,,,,,
1668,01/13/25 03:55:47 AM,-14.965,,,,,
1669,01/13/25 05:55:47 AM,-15.934,,,,,
1670,01/13/25 07:55:47 AM,-16.430,,,,,
1671,01/13/25 09:55:47 AM,-15.446,,,,,
1672,01/13/25 11:55:47 AM,-13.107,,,,,
1673,01/13/25 01:55:47 PM,-11.631,,,,,
1674,01/13/25 03:55:47 PM,-10.774,,,,,
1675,01/13/25 05:55:47 PM,-12.214,,,,,
1676,01/13/25 07:55:47 PM,-13.715,,,,,
1677,01/13/25 09:55:47 PM,-14.490,,,,,
1678,01/13/25 11:55:47 PM,-14.965,,,,,
1679,01/14/25 01:55:47 AM,-15.285,,,,,
1680,01/14/25 03:55:47 AM,-15.446,,,,,
1681,01/14/25 05:55:47 AM,-15.770,,,,,
1682,01/14/25 07:55:47 AM,-15.770,,,,,
1683,01/14/25 09:55:47 AM,-15.446,,,,,
1684,01/14/25 11:55:47 AM,-13.715,,,,,
1685,01/14/25 01:55:47 PM,-11.058,,,,,
1686,01/14/25 03:55:47 PM,-10.634,,,,,
1687,01/14/25 05:55:47 PM,-11.922,,,,,
1688,01/14/25 07:55:47 PM,-13.562,,,,,
1689,01/14/25 09:55:47 PM,-14.334,,,,,
1690,01/14/25 11:55:47 PM,-14.490,,,,,
1691,01/15/25 01:55:47 AM,-14.490,,,,,
1692,01/15/25 03:55:47 AM,-14.648,,,,,
1693,01/15/25 05:55:47 AM,-14.806,,,,,
1694,01/15/25 07:55:47 AM,-14.648,,,,,
1695,01/15/25 09:55:47 AM,-13.562,,,,,
1696,01/15/25 11:55:47 AM,-9.937,,,,,
1697,01/15/25 01:55:47 PM,-6.754,,,,,
1698,01/15/25 03:55:47 PM,-4.393,,,,,
1699,01/15/25 05:55:47 PM,-4.272,,,,,
1700,01/15/25 07:55:47 PM,-7.010,,,,,
1701,01/15/25 09:55:47 PM,-7.787,,,,,
1702,01/15/25 11:55:47 PM,-7.918,,,,,
1703,01/16/25 01:55:47 AM,-7.918,,,,,
1704,01/16/25 03:55:47 AM,-7.918,,,,,
1705,01/16/25 05:55:47 AM,-7.787,,,,,
1706,01/16/25 07:55:47 AM,-7.397,,,,,
1707,01/16/25 09:55:47 AM,-6.754,,,,,
1708,01/16/25 11:55:47 AM,-4.514,,,,,
1709,01/16/25 01:55:47 PM,-3.079,,,,,
1710,01/16/25 03:55:47 PM,-2.844,,,,,
1711,01/16/25 05:55:47 PM,-3.792,,,,,
1712,01/16/25 07:55:47 PM,-5.003,,,,,
1713,01/16/25 09:55:47 PM,-5.745,,,,,
1714,01/16/25 11:55:47 PM,-6.246,,,,,
1715,01/17/25 01:55:47 AM,-6.754,,,,,
1716,01/17/25 03:55:47 AM,-7.267,,,,,
1717,01/17/25 05:55:47 AM,-7.657,,,,,
1718,01/17/25 07:55:47 AM,-7.787,,,,,
1719,01/17/25 09:55:47 AM,-7.787,,,,,
1720,01/17/25 11:55:47 AM,-7.267,,,,,
1721,01/17/25 01:55:47 PM,-5.995,,,,,
1722,01/17/25 03:55:47 PM,-5.249,,,,,
1723,01/17/25 05:55:47 PM,-6.499,,,,,
1724,01/17/25 07:55:47 PM,-7.527,,,,,
1725,01/17/25 09:55:47 PM,-8.050,,,,,
1726,01/17/25 11:55:47 PM,-8.314,,,,,
1727,01/18/25 01:55:47 AM,-8.182,,,,,
1728,01/18/25 03:55:47 AM,-8.182,,,,,
1729,01/18/25 05:55:47 AM,-8.050,,,,,
1730,01/18/25 07:55:47 AM,-8.182,,,,,
1731,01/18/25 09:55:47 AM,-8.182,,,,,
1732,01/18/25 11:55:47 AM,-8.182,,,,,
1733,01/18/25 01:55:47 PM,-8.050,,,,,
1734,01/18/25 03:55:47 PM,-8.050,,,,,
1735,01/18/25 05:55:47 PM,-8.182,,,,,
1736,01/18/25 07:55:47 PM,-8.182,,,,,
1737,01/18/25 09:55:47 PM,-8.447,,,,,
1738,01/18/25 11:55:47 PM,-8.447,,,,,
1739,01/19/25 01:55:47 AM,-11.776,,,,,
1740,01/19/25 03:55:47 AM,-14.178,,,,,
1741,01/19/25 05:55:47 AM,-15.446,,,,,
1742,01/19/25 07:55:47 AM,-16.430,,,,,
1743,01/19/25 09:55:47 AM,-16.765,,,,,
1744,01/19/25 11:55:47 AM,-15.770,,,,,
1745,01/19/25 01:55:47 PM,-13.715,,,,,
1746,01/19/25 03:55:47 PM,-12.509,,,,,
1747,01/19/25 05:55:47 PM,-12.807,,,,,
1748,01/19/25 07:55:47 PM,-14.490,,,,,
1749,01/19/25 09:55:47 PM,-15.124,,,,,
1750,01/19/25 11:55:47 PM,-15.124,,,,,
1751,01/20/25 01:55:47 AM,-15.285,,,,,
1752,01/20/25 03:55:47 AM,-15.446,,,,,
1753,01/20/25 05:55:47 AM,-15.608,,,,,
1754,01/20/25 07:55:47 AM,-15.608,,,,,
1755,01/20/25 09:55:47 AM,-15.446,,,,,
1756,01/20/25 11:55:47 AM,-15.124,,,,,
1757,01/20/25 01:55:47 PM,-14.965,,,,,
1758,01/20/25 03:55:47 PM,-15.285,,,,,
1759,01/20/25 05:55:47 PM,-16.934,,,,,
1760,01/20/25 07:55:47 PM,-18.854,,,,,
1761,01/20/25 09:55:47 PM,-19.956,,,,,
1762,01/20/25 11:55:47 PM,-20.523,,,,,
1763,01/21/25 01:55:47 AM,-20.523,,,,,
1764,01/21/25 03:55:47 AM,-20.333,,,,,
1765,01/21/25 05:55:47 AM,-19.584,,,,,
1766,01/21/25 07:55:47 AM,-18.675,,,,,
1767,01/21/25 09:55:47 AM,-17.446,,,,,
1768,01/21/25 11:55:47 AM,-16.430,,,,,
1769,01/21/25 01:55:47 PM,-14.334,,,,,
1770,01/21/25 03:55:47 PM,-13.107,,,,,
1771,01/21/25 05:55:47 PM,-13.258,,,,,
1772,01/21/25 07:55:47 PM,-13.715,,,,,
1773,01/21/25 09:55:47 PM,-14.490,,,,,
1774,01/21/25 11:55:47 PM,-14.806,,,,,
1775,01/22/25 01:55:47 AM,-14.965,,,,,
1776,01/22/25 03:55:47 AM,-15.285,,,,,
1777,01/22/25 05:55:47 AM,-15.608,,,,,
1778,01/22/25 07:55:47 AM,-15.770,,,,,
1779,01/22/25 09:55:47 AM,-15.608,,,,,
1780,01/22/25 11:55:47 AM,-14.648,,,,,
1781,01/22/25 01:55:47 PM,-13.409,,,,,
1782,01/22/25 03:55:47 PM,-13.258,,,,,
1783,01/22/25 05:55:47 PM,-14.490,,,,,
1784,01/22/25 07:55:47 PM,-15.770,,,,,
1785,01/22/25 09:55:47 PM,-16.597,,,,,
1786,01/22/25 11:55:47 PM,-17.103,,,,,
1787,01/23/25 01:55:47 AM,-17.446,,,,,
1788,01/23/25 03:55:47 AM,-17.792,,,,,
1789,01/23/25 05:55:47 AM,-18.142,,,,,
1790,01/23/25 07:55:47 AM,-18.318,,,,,
1791,01/23/25 09:55:47 AM,-18.318,,,,,
1792,01/23/25 11:55:47 AM,-17.103,,,,,
1793,01/23/25 01:55:47 PM,-15.608,,,,,
1794,01/23/25 03:55:47 PM,-14.648,,,,,
1795,01/23/25 05:55:47 PM,-15.285,,,,,
1796,01/23/25 07:55:47 PM,-16.264,,,,,
1797,01/23/25 09:55:47 PM,-15.934,,,,,
1798,01/23/25 11:55:47 PM,-15.446,,,,,
1799,01/24/25 01:55:47 AM,-15.446,,,,,
1800,01/24/25 03:55:47 AM,-14.965,,,,,
1801,01/24/25 05:55:47 AM,-13.868,,,,,
1802,01/24/25 07:55:47 AM,-13.715,,,,,
1803,01/24/25 09:55:47 AM,-13.258,,,,,
1804,01/24/25 11:55:47 AM,-10.774,,,,,
1805,01/24/25 01:55:47 PM,-9.799,,,,,
1806,01/24/25 03:55:47 PM,-10.075,,,,,
1807,01/24/25 05:55:47 PM,-10.353,,,,,
1808,01/24/25 07:55:47 PM,-10.774,,,,,
1809,01/24/25 09:55:47 PM,-11.058,,,,,
1810,01/24/25 11:55:47 PM,-11.200,,,,,
1811,01/25/25 01:55:47 AM,-11.344,,,,,
1812,01/25/25 03:55:47 AM,-11.487,,,,,
1813,01/25/25 05:55:47 AM,-11.631,,,,,
1814,01/25/25 07:55:47 AM,-11.922,,,,,
1815,01/25/25 09:55:47 AM,-12.214,,,,,
1816,01/25/25 11:55:47 AM,-12.068,,,,,
1817,01/25/25 01:55:47 PM,-11.631,,,,,
1818,01/25/25 03:55:47 PM,-11.344,,,,,
1819,01/25/25 05:55:47 PM,-11.200,,,,,
1820,01/25/25 07:55:47 PM,-11.200,,,,,
1821,01/25/25 09:55:47 PM,-11.058,,,,,
1822,01/25/25 11:55:47 PM,-11.200,,,,,
1823,01/26/25 01:55:47 AM,-11.344,,,,,
1824,01/26/25 03:55:47 AM,-11.344,,,,,
1825,01/26/25 05:55:47 AM,-11.200,,,,,
1826,01/26/25 07:55:47 AM,-11.200,,,,,
1827,01/26/25 09:55:47 AM,-10.916,,,,,
1828,01/26/25 11:55:47 AM,-9.799,,,,,
1829,01/26/25 01:55:47 PM,-8.580,,,,,
1830,01/26/25 03:55:47 PM,-7.527,,,,,
1831,01/26/25 05:55:47 PM,-8.447,,,,,
1832,01/26/25 07:55:47 PM,-9.937,,,,,
1833,01/26/25 09:55:47 PM,-10.916,,,,,
1834,01/26/25 11:55:47 PM,-11.200,,,,,
1835,01/27/25 01:55:47 AM,-11.487,,,,,
1836,01/27/25 03:55:47 AM,-11.631,,,,,
1837,01/27/25 05:55:47 AM,-11.631,,,,,
1838,01/27/25 07:55:47 AM,-11.631,,,,,
1839,01/27/25 09:55:47 AM,-11.487,,,,,
1840,01/27/25 11:55:47 AM,-9.525,,,,,
1841,01/27/25 01:55:47 PM,-6.120,,,,,
1842,01/27/25 03:55:47 PM,-3.672,,,,,
1843,01/27/25 05:55:47 PM,-4.758,,,,,
1844,01/27/25 07:55:47 PM,-8.050,,,,,
1845,01/27/25 09:55:47 PM,-10.214,,,,,
1846,01/27/25 11:55:47 PM,-11.058,,,,,
1847,01/28/25 01:55:47 AM,-11.631,,,,,
1848,01/28/25 03:55:47 AM,-12.214,,,,,
1849,01/28/25 05:55:47 AM,-12.658,,,,,
1850,01/28/25 07:55:47 AM,-13.562,,,,,
1851,01/28/25 09:55:47 AM,-13.715,,,,,
1852,01/28/25 11:55:47 AM,-8.580,,,,,
1853,01/28/25 01:55:47 PM,-4.636,,,,,
1854,01/28/25 03:55:47 PM,-2.844,,,,,
1855,01/28/25 05:55:47 PM,-3.911,,,,,
1856,01/28/25 07:55:47 PM,-7.267,,,,,
1857,01/28/25 09:55:47 PM,-9.525,,,,,
1858,01/28/25 11:55:47 PM,-11.058,,,,,
1859,01/29/25 01:55:47 AM,-12.068,,,,,
1860,01/29/25 03:55:47 AM,-12.956,,,,,
1861,01/29/25 05:55:47 AM,-12.361,,,,,
1862,01/29/25 07:55:47 AM,-12.361,,,,,
1863,01/29/25 09:55:47 AM,-11.631,,,,,
1864,01/29/25 11:55:47 AM,-7.267,,,,,
1865,01/29/25 01:55:47 PM,-4.031,,,,,
1866,01/29/25 03:55:47 PM,-2.844,,,,,
1867,01/29/25 05:55:47 PM,-4.031,,,,,
1868,01/29/25 07:55:47 PM,-6.373,,,,,
1869,01/29/25 09:55:47 PM,-8.182,,,,,
1870,01/29/25 11:55:47 PM,-9.117,,,,,
1871,01/30/25 01:55:47 AM,-9.937,,,,,
1872,01/30/25 03:55:47 AM,-9.937,,,,,
1873,01/30/25 05:55:47 AM,-9.937,,,,,
1874,01/30/25 07:55:47 AM,-9.799,,,,,
1875,01/30/25 09:55:47 AM,-9.117,,,,,
1876,01/30/25 11:55:47 AM,-6.246,,,,,
1877,01/30/25 01:55:47 PM,-3.672,,,,,
1878,01/30/25 03:55:47 PM,-2.844,,,,,
1879,01/30/25 05:55:47 PM,-3.792,,,,,
1880,01/30/25 07:55:47 PM,-6.754,,,,,
1881,01/30/25 09:55:47 PM,-7.787,,,,,
1882,01/30/25 11:55:47 PM,-8.314,,,,,
1883,01/31/25 01:55:47 AM,-8.713,,,,,
1884,01/31/25 03:55:47 AM,-8.713,,,,,
1885,01/31/25 05:55:47 AM,-8.847,,,,,
1886,01/31/25 07:55:47 AM,-8.847,,,,,
1887,01/31/25 09:55:47 AM,-8.182,,,,,
1888,01/31/25 11:55:47 AM,-5.003,,,,,
1889,01/31/25 01:55:47 PM,-3.316,,,,,
1890,01/31/25 03:55:47 PM,-1.456,,,,,
1891,01/31/25 05:55:47 PM,-3.197,,,,,
1892,01/31/25 07:55:47 PM,-4.636,,,,,
1893,01/31/25 09:55:47 PM,-5.249,,,,,
1894,01/31/25 11:55:47 PM,-5.496,,,,,
1895,02/01/25 01:55:47 AM,-5.870,,,,,
1896,02/01/25 03:55:47 AM,-5.995,,,,,
1897,02/01/25 05:55:47 AM,-6.499,,,,,
1898,02/01/25 07:55:47 AM,-6.626,,,,,
1899,02/01/25 09:55:47 AM,-6.499,,,,,
1900,02/01/25 11:55:47 AM,-5.125,,,,,
1901,02/01/25 01:55:47 PM,-4.152,,,,,
1902,02/01/25 03:55:47 PM,-4.758,,,,,
1903,02/01/25 05:55:47 PM,-5.372,,,,,
1904,02/01/25 07:55:47 PM,-5.745,,,,,
1905,02/01/25 09:55:47 PM,-5.870,,,,,
1906,02/01/25 11:55:47 PM,-5.995,,,,,
1907,02/02/25 01:55:47 AM,-5.995,,,,,
1908,02/02/25 03:55:47 AM,-5.745,,,,,
1909,02/02/25 05:55:47 AM,-5.249,,,,,
1910,02/02/25 07:55:47 AM,-4.880,,,,,
1911,02/02/25 09:55:47 AM,-4.393,,,,,
1912,02/02/25 11:55:47 AM,-3.316,,,,,
1913,02/02/25 01:55:47 PM,-3.079,,,,,
1914,02/02/25 03:55:47 PM,-3.079,,,,,
1915,02/02/25 05:55:47 PM,-3.434,,,,,
1916,02/02/25 07:55:47 PM,-3.911,,,,,
1917,02/02/25 09:55:47 PM,-3.911,,,,,
1918,02/02/25 11:55:47 PM,-4.031,,,,,
1919,02/03/25 01:55:47 AM,-4.393,,,,,
1920,02/03/25 03:55:47 AM,-4.636,,,,,
1921,02/03/25 05:55:47 AM,-4.636,,,,,
1922,02/03/25 07:55:47 AM,-4.758,,,,,
1923,02/03/25 09:55:47 AM,-4.514,,,,,
1924,02/03/25 11:55:47 AM,-2.962,,,,,
1925,02/03/25 01:55:47 PM,-0.549,,,,,
1926,02/03/25 03:55:47 PM,0.343,,,,,
1927,02/03/25 05:55:47 PM,-0.325,,,,,
1928,02/03/25 07:55:47 PM,-1.114,,,,,
1929,02/03/25 09:55:47 PM,-1.570,,,,,
1930,02/03/25 11:55:47 PM,-1.456,,,,,
1931,02/04/25 01:55:47 AM,-1.341,,,,,
1932,02/04/25 03:55:47 AM,-1.684,,,,,
1933,02/04/25 05:55:47 AM,-2.030,,,,,
1934,02/04/25 07:55:47 AM,-1.799,,,,,
1935,02/04/25 09:55:47 AM,-1.570,,,,,
1936,02/04/25 11:55:47 AM,0.121,,,,,
1937,02/04/25 01:55:47 PM,1.221,,,,,
1938,02/04/25 03:55:47 PM,0.784,,,,,
1939,02/04/25 05:55:47 PM,0.121,,,,,
1940,02/04/25 07:55:47 PM,-1.114,,,,,
1941,02/04/25 09:55:47 PM,-1.799,,,,,
1942,02/04/25 11:55:47 PM,-2.145,,,,,
1943,02/05/25 01:55:47 AM,-2.377,,,,,
1944,02/05/25 03:55:47 AM,-2.610,,,,,
1945,02/05/25 05:55:47 AM,-3.316,,,,,
1946,02/05/25 07:55:47 AM,-3.672,,,,,
1947,02/05/25 09:55:47 AM,-3.079,,,,,
1948,02/05/25 11:55:47 AM,-2.962,,,,,
1949,02/05/25 01:55:47 PM,-3.079,,,,,
1950,02/05/25 03:55:47 PM,-2.962,,,,,
1951,02/05/25 05:55:47 PM,-3.197,,,,,
1952,02/05/25 07:55:47 PM,-3.553,,,,,
1953,02/05/25 09:55:47 PM,-3.672,,,,,
1954,02/05/25 11:55:47 PM,-3.792,,,,,
1955,02/06/25 01:55:47 AM,-3.911,,,,,
1956,02/06/25 03:55:47 AM,-4.152,,,,,
1957,02/06/25 05:55:47 AM,-4.272,,,,,
1958,02/06/25 07:55:47 AM,-4.514,,,,,
1959,02/06/25 09:55:47 AM,-4.031,,,,,
1960,02/06/25 11:55:47 AM,-2.377,,,,,
1961,02/06/25 01:55:47 PM,0.784,,,,,
1962,02/06/25 03:55:47 PM,1.872,,,,,
1963,02/06/25 05:55:47 PM,0.232,,,,,
1964,02/06/25 07:55:47 PM,-1.799,,,,,
1965,02/06/25 09:55:47 PM,-2.377,,,,,
1966,02/06/25 11:55:47 PM,-2.727,,,,,
1967,02/07/25 01:55:47 AM,-2.962,,,,,
1968,02/07/25 03:55:47 AM,-3.434,,,,,
1969,02/07/25 05:55:47 AM,-3.672,,,,,
1970,02/07/25 07:55:47 AM,-3.911,,,,,
1971,02/07/25 09:55:47 AM,-3.434,,,,,
1972,02/07/25 11:55:47 AM,-0.325,,,,,
1973,02/07/25 01:55:47 PM,1.872,,,,,
1974,02/07/25 03:55:47 PM,2.837,,,,,
1975,02/07/25 05:55:47 PM,0.343,,,,,
1976,02/07/25 07:55:47 PM,-0.662,,,,,
1977,02/07/25 09:55:47 PM,-1.228,,,,,
1978,02/07/25 11:55:47 PM,-1.684,,,,,
1979,02/08/25 01:55:47 AM,-1.914,,,,,
1980,02/08/25 03:55:47 AM,-2.727,,,,,
1981,02/08/25 05:55:47 AM,-3.434,,,,,
1982,02/08/25 07:55:47 AM,-4.272,,,,,
1983,02/08/25 09:55:47 AM,-4.514,,,,,
1984,02/08/25 11:55:47 AM,-3.553,,,,,
1985,02/08/25 01:55:47 PM,-2.610,,,,,
1986,02/08/25 03:55:47 PM,-2.261,,,,,
1987,02/08/25 05:55:47 PM,-3.434,,,,,
1988,02/08/25 07:55:47 PM,-4.272,,,,,
1989,02/08/25 09:55:47 PM,-4.514,,,,,
1990,02/08/25 11:55:47 PM,-5.003,,,,,
1991,02/09/25 01:55:47 AM,-5.620,,,,,
1992,02/09/25 03:55:47 AM,-6.373,,,,,
1993,02/09/25 05:55:47 AM,-6.882,,,,,
1994,02/09/25 07:55:47 AM,-7.657,,,,,
1995,02/09/25 09:55:47 AM,-8.314,,,,,
1996,02/09/25 11:55:47 AM,-7.918,,,,,
1997,02/09/25 01:55:47 PM,-6.754,,,,,
1998,02/09/25 03:55:47 PM,-5.620,,,,,
1999,02/09/25 05:55:47 PM,-6.120,,,,,
2000,02/09/25 07:55:47 PM,-7.787,,,,,
2001,02/09/25 09:55:47 PM,-8.580,,,,,
2002,02/09/25 11:55:47 PM,-8.982,,,,,
2003,02/10/25 01:55:47 AM,-9.388,,,,,
2004,02/10/25 03:55:47 AM,-9.525,,,,,
2005,02/10/25 05:55:47 AM,-9.799,,,,,
2006,02/10/25 07:55:47 AM,-9.937,,,,,
2007,02/10/25 09:55:47 AM,-9.525,,,,,
2008,02/10/25 11:55:47 AM,-7.397,,,,,
2009,02/10/25 01:55:47 PM,-5.995,,,,,
2010,02/10/25 03:55:47 PM,-4.393,,,,,
2011,02/10/25 05:55:47 PM,-5.745,,,,,
2012,02/10/25 07:55:47 PM,-7.657,,,,,
2013,02/10/25 09:55:47 PM,-8.847,,,,,
2014,02/10/25 11:55:47 PM,-8.580,,,,,
2015,02/11/25 01:55:47 AM,-8.580,,,,,
2016,02/11/25 03:55:47 AM,-9.117,,,,,
2017,02/11/25 05:55:47 AM,-9.252,,,,,
2018,02/11/25 07:55:47 AM,-9.525,,,,,
2019,02/11/25 09:55:47 AM,-8.713,,,,,
2020,02/11/25 11:55:47 AM,-6.882,,,,,
2021,02/11/25 01:55:47 PM,-4.880,,,,,
2022,02/11/25 03:55:47 PM,-4.393,,,,,
2023,02/11/25 05:55:47 PM,-5.745,,,,,
2024,02/11/25 07:55:47 PM,-6.882,,,,,
2025,02/11/25 09:55:47 PM,-7.267,,,,,
2026,02/11/25 11:55:47 PM,-7.527,,,,,
2027,02/12/25 01:55:47 AM,-7.657,,,,,
2028,02/12/25 03:55:47 AM,-7.657,,,,,
2029,02/12/25 05:55:47 AM,-7.918,,,,,
2030,02/12/25 07:55:47 AM,-8.050,,,,,
2031,02/12/25 09:55:47 AM,-8.580,,,,,
2032,02/12/25 11:55:47 AM,-8.847,,,,,
2033,02/12/25 01:55:47 PM,-8.982,,,,,
