"Plot Title: jp_NorthWest2324"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397969, SEN S/N: 21397969)","Host Connected (LGR S/N: 21397969)","Coupler Detached (LGR S/N: 21397969)","Good Battery (LGR S/N: 21397969)","Coupler Attached (LGR S/N: 21397969)","Bad Battery (LGR S/N: 21397969)","End Of File (LGR S/N: 21397969)"
1504,11/07/24 01:27:51 AM,-2.610,,,,,,
1505,11/07/24 03:27:51 AM,-2.727,,,,,,
1506,11/07/24 05:27:51 AM,-2.727,,,,,,
1507,11/07/24 07:27:51 AM,-2.844,,,,,,
1508,11/07/24 09:27:51 AM,-2.727,,,,,,
1509,11/07/24 11:27:51 AM,-2.494,,,,,,
1510,11/07/24 01:27:51 PM,-2.377,,,,,,
1511,11/07/24 03:27:51 PM,-2.145,,,,,,
1512,11/07/24 05:27:51 PM,-1.914,,,,,,
1513,11/07/24 07:27:51 PM,-1.914,,,,,,
1514,11/07/24 09:27:51 PM,-1.914,,,,,,
1515,11/07/24 11:27:51 PM,-1.914,,,,,,
1516,11/08/24 01:27:51 AM,-1.799,,,,,,
1517,11/08/24 03:27:51 AM,-1.799,,,,,,
1518,11/08/24 05:27:51 AM,-1.799,,,,,,
1519,11/08/24 07:27:51 AM,-1.799,,,,,,
1520,11/08/24 09:27:51 AM,-1.799,,,,,,
1521,11/08/24 11:27:51 AM,-1.799,,,,,,
1522,11/08/24 01:27:51 PM,-1.684,,,,,,
1523,11/08/24 03:27:51 PM,-1.570,,,,,,
1524,11/08/24 05:27:51 PM,-1.456,,,,,,
1525,11/08/24 07:27:51 PM,-1.456,,,,,,
1526,11/08/24 09:27:51 PM,-1.456,,,,,,
1527,11/08/24 11:27:51 PM,-1.456,,,,,,
1528,11/09/24 01:27:51 AM,-1.456,,,,,,
1529,11/09/24 03:27:51 AM,-1.456,,,,,,
1530,11/09/24 05:27:51 AM,-1.456,,,,,,
1531,11/09/24 07:27:51 AM,-1.570,,,,,,
1532,11/09/24 09:27:51 AM,-1.570,,,,,,
1533,11/09/24 11:27:51 AM,-1.456,,,,,,
1534,11/09/24 01:27:51 PM,-1.456,,,,,,
1535,11/09/24 03:27:51 PM,-1.456,,,,,,
1536,11/09/24 05:27:51 PM,-1.341,,,,,,
1537,11/09/24 07:27:51 PM,-1.341,,,,,,
1538,11/09/24 09:27:51 PM,-1.456,,,,,,
1539,11/09/24 11:27:51 PM,-1.570,,,,,,
1540,11/10/24 01:27:51 AM,-1.570,,,,,,
1541,11/10/24 03:27:51 AM,-1.684,,,,,,
1542,11/10/24 05:27:51 AM,-1.684,,,,,,
1543,11/10/24 07:27:51 AM,-1.799,,,,,,
1544,11/10/24 09:27:51 AM,-1.799,,,,,,
1545,11/10/24 11:27:51 AM,-1.914,,,,,,
1546,11/10/24 01:27:51 PM,-1.799,,,,,,
1547,11/10/24 03:27:51 PM,-1.799,,,,,,
1548,11/10/24 05:27:51 PM,-1.684,,,,,,
1549,11/10/24 07:27:51 PM,-1.799,,,,,,
1550,11/10/24 09:27:51 PM,-1.799,,,,,,
1551,11/10/24 11:27:51 PM,-1.914,,,,,,
1552,11/11/24 01:27:51 AM,-2.030,,,,,,
1553,11/11/24 03:27:51 AM,-2.030,,,,,,
1554,11/11/24 05:27:51 AM,-2.145,,,,,,
1555,11/11/24 07:27:51 AM,-2.145,,,,,,
1556,11/11/24 09:27:51 AM,-2.261,,,,,,
1557,11/11/24 11:27:51 AM,-2.145,,,,,,
1558,11/11/24 01:27:51 PM,-2.145,,,,,,
1559,11/11/24 03:27:51 PM,-2.030,,,,,,
1560,11/11/24 05:27:51 PM,-2.030,,,,,,
1561,11/11/24 07:27:51 PM,-2.030,,,,,,
1562,11/11/24 09:27:51 PM,-2.145,,,,,,
1563,11/11/24 11:27:51 PM,-2.261,,,,,,
1564,11/12/24 01:27:51 AM,-2.261,,,,,,
1565,11/12/24 03:27:51 AM,-2.377,,,,,,
1566,11/12/24 05:27:51 AM,-2.377,,,,,,
1567,11/12/24 07:27:51 AM,-2.377,,,,,,
1568,11/12/24 09:27:51 AM,-2.377,,,,,,
1569,11/12/24 11:27:51 AM,-2.261,,,,,,
1570,11/12/24 01:27:51 PM,-2.261,,,,,,
1571,11/12/24 03:27:51 PM,-2.261,,,,,,
1572,11/12/24 05:27:51 PM,-2.145,,,,,,
1573,11/12/24 07:27:51 PM,-2.145,,,,,,
1574,11/12/24 09:27:51 PM,-2.145,,,,,,
1575,11/12/24 11:27:51 PM,-2.145,,,,,,
1576,11/13/24 01:27:51 AM,-2.030,,,,,,
1577,11/13/24 03:27:51 AM,-2.145,,,,,,
1578,11/13/24 05:27:51 AM,-2.145,,,,,,
1579,11/13/24 07:27:51 AM,-2.145,,,,,,
1580,11/13/24 09:27:51 AM,-2.145,,,,,,
1581,11/13/24 11:27:51 AM,-2.145,,,,,,
1582,11/13/24 01:27:51 PM,-2.261,,,,,,
1583,11/13/24 03:27:51 PM,-2.261,,,,,,
1584,11/13/24 05:27:51 PM,-2.377,,,,,,
1585,11/13/24 07:27:51 PM,-2.377,,,,,,
1586,11/13/24 09:27:51 PM,-2.377,,,,,,
1587,11/13/24 11:27:51 PM,-2.377,,,,,,
1588,11/14/24 01:27:51 AM,-2.377,,,,,,
1589,11/14/24 03:27:51 AM,-2.377,,,,,,
1590,11/14/24 05:27:51 AM,-2.377,,,,,,
1591,11/14/24 07:27:51 AM,-2.377,,,,,,
1592,11/14/24 09:27:51 AM,-2.377,,,,,,
1593,11/14/24 11:27:51 AM,-2.494,,,,,,
1594,11/14/24 01:27:51 PM,-2.377,,,,,,
1595,11/14/24 03:27:51 PM,-2.377,,,,,,
1596,11/14/24 05:27:51 PM,-2.261,,,,,,
1597,11/14/24 07:27:51 PM,-2.261,,,,,,
1598,11/14/24 09:27:51 PM,-2.261,,,,,,
1599,11/14/24 11:27:51 PM,-2.261,,,,,,
1600,11/15/24 01:27:51 AM,-2.377,,,,,,
1601,11/15/24 03:27:51 AM,-2.494,,,,,,
1602,11/15/24 05:27:51 AM,-2.610,,,,,,
1603,11/15/24 07:27:51 AM,-2.610,,,,,,
1604,11/15/24 09:27:51 AM,-2.727,,,,,,
1605,11/15/24 11:27:51 AM,-2.727,,,,,,
1606,11/15/24 01:27:51 PM,-2.727,,,,,,
1607,11/15/24 03:27:51 PM,-2.610,,,,,,
1608,11/15/24 05:27:51 PM,-2.610,,,,,,
1609,11/15/24 07:27:51 PM,-2.494,,,,,,
1610,11/15/24 09:27:51 PM,-2.494,,,,,,
1611,11/15/24 11:27:51 PM,-2.610,,,,,,
1612,11/16/24 01:27:51 AM,-2.610,,,,,,
1613,11/16/24 03:27:51 AM,-2.727,,,,,,
1614,11/16/24 05:27:51 AM,-2.844,,,,,,
1615,11/16/24 07:27:51 AM,-2.844,,,,,,
1616,11/16/24 09:27:51 AM,-2.962,,,,,,
1617,11/16/24 11:27:51 AM,-3.079,,,,,,
1618,11/16/24 01:27:51 PM,-3.079,,,,,,
1619,11/16/24 03:27:51 PM,-3.079,,,,,,
1620,11/16/24 05:27:51 PM,-3.079,,,,,,
1621,11/16/24 07:27:51 PM,-3.079,,,,,,
1622,11/16/24 09:27:51 PM,-3.079,,,,,,
1623,11/16/24 11:27:51 PM,-3.197,,,,,,
1624,11/17/24 01:27:51 AM,-3.197,,,,,,
1625,11/17/24 03:27:51 AM,-3.197,,,,,,
1626,11/17/24 05:27:51 AM,-3.316,,,,,,
1627,11/17/24 07:27:51 AM,-3.434,,,,,,
1628,11/17/24 09:27:51 AM,-3.434,,,,,,
1629,11/17/24 11:27:51 AM,-3.553,,,,,,
1630,11/17/24 01:27:51 PM,-3.553,,,,,,
1631,11/17/24 03:27:51 PM,-3.672,,,,,,
1632,11/17/24 05:27:51 PM,-3.672,,,,,,
1633,11/17/24 07:27:51 PM,-3.672,,,,,,
1634,11/17/24 09:27:51 PM,-3.792,,,,,,
1635,11/17/24 11:27:51 PM,-3.792,,,,,,
1636,11/18/24 01:27:51 AM,-3.911,,,,,,
1637,11/18/24 03:27:51 AM,-3.911,,,,,,
1638,11/18/24 05:27:51 AM,-4.031,,,,,,
1639,11/18/24 07:27:51 AM,-4.031,,,,,,
1640,11/18/24 09:27:51 AM,-4.031,,,,,,
1641,11/18/24 11:27:51 AM,-3.911,,,,,,
1642,11/18/24 01:27:51 PM,-3.792,,,,,,
1643,11/18/24 03:27:51 PM,-3.553,,,,,,
1644,11/18/24 05:27:51 PM,-3.434,,,,,,
1645,11/18/24 07:27:51 PM,-3.316,,,,,,
1646,11/18/24 09:27:51 PM,-3.316,,,,,,
1647,11/18/24 11:27:51 PM,-3.316,,,,,,
1648,11/19/24 01:27:51 AM,-3.316,,,,,,
1649,11/19/24 03:27:51 AM,-3.316,,,,,,
1650,11/19/24 05:27:51 AM,-3.434,,,,,,
1651,11/19/24 07:27:51 AM,-3.553,,,,,,
1652,11/19/24 09:27:51 AM,-3.672,,,,,,
1653,11/19/24 11:27:51 AM,-3.792,,,,,,
1654,11/19/24 01:27:51 PM,-3.792,,,,,,
1655,11/19/24 03:27:51 PM,-3.792,,,,,,
1656,11/19/24 05:27:51 PM,-3.911,,,,,,
1657,11/19/24 07:27:51 PM,-4.031,,,,,,
1658,11/19/24 09:27:51 PM,-4.152,,,,,,
1659,11/19/24 11:27:51 PM,-4.152,,,,,,
1660,11/20/24 01:27:51 AM,-4.272,,,,,,
1661,11/20/24 03:27:51 AM,-4.393,,,,,,
1662,11/20/24 05:27:51 AM,-4.636,,,,,,
1663,11/20/24 07:27:51 AM,-4.758,,,,,,
1664,11/20/24 09:27:51 AM,-4.880,,,,,,
1665,11/20/24 11:27:51 AM,-4.880,,,,,,
1666,11/20/24 01:27:51 PM,-5.003,,,,,,
1667,11/20/24 03:27:51 PM,-4.880,,,,,,
1668,11/20/24 05:27:51 PM,-4.758,,,,,,
1669,11/20/24 07:27:51 PM,-4.758,,,,,,
1670,11/20/24 09:27:51 PM,-4.636,,,,,,
1671,11/20/24 11:27:51 PM,-4.636,,,,,,
1672,11/21/24 01:27:51 AM,-4.636,,,,,,
1673,11/21/24 03:27:51 AM,-4.514,,,,,,
1674,11/21/24 05:27:51 AM,-4.514,,,,,,
1675,11/21/24 07:27:51 AM,-4.514,,,,,,
1676,11/21/24 09:27:51 AM,-4.393,,,,,,
1677,11/21/24 11:27:51 AM,-4.393,,,,,,
1678,11/21/24 01:27:51 PM,-4.393,,,,,,
1679,11/21/24 03:27:51 PM,-4.272,,,,,,
1680,11/21/24 05:27:51 PM,-4.152,,,,,,
1681,11/21/24 07:27:51 PM,-4.031,,,,,,
1682,11/21/24 09:27:51 PM,-4.031,,,,,,
1683,11/21/24 11:27:51 PM,-4.031,,,,,,
1684,11/22/24 01:27:51 AM,-4.031,,,,,,
1685,11/22/24 03:27:51 AM,-4.031,,,,,,
1686,11/22/24 05:27:51 AM,-4.031,,,,,,
1687,11/22/24 07:27:51 AM,-4.031,,,,,,
1688,11/22/24 09:27:51 AM,-4.031,,,,,,
1689,11/22/24 11:27:51 AM,-4.031,,,,,,
1690,11/22/24 01:27:51 PM,-3.911,,,,,,
1691,11/22/24 03:27:51 PM,-3.792,,,,,,
1692,11/22/24 05:27:51 PM,-3.792,,,,,,
1693,11/22/24 07:27:51 PM,-3.672,,,,,,
1694,11/22/24 09:27:51 PM,-3.672,,,,,,
1695,11/22/24 11:27:51 PM,-3.672,,,,,,
1696,11/23/24 01:27:51 AM,-3.672,,,,,,
1697,11/23/24 03:27:51 AM,-3.672,,,,,,
1698,11/23/24 05:27:51 AM,-3.553,,,,,,
1699,11/23/24 07:27:51 AM,-3.553,,,,,,
1700,11/23/24 09:27:51 AM,-3.553,,,,,,
1701,11/23/24 11:27:51 AM,-3.553,,,,,,
1702,11/23/24 01:27:51 PM,-3.553,,,,,,
1703,11/23/24 03:27:51 PM,-3.434,,,,,,
1704,11/23/24 05:27:51 PM,-3.316,,,,,,
1705,11/23/24 07:27:51 PM,-3.316,,,,,,
1706,11/23/24 09:27:51 PM,-3.316,,,,,,
1707,11/23/24 11:27:51 PM,-3.316,,,,,,
1708,11/24/24 01:27:51 AM,-3.316,,,,,,
1709,11/24/24 03:27:51 AM,-3.316,,,,,,
1710,11/24/24 05:27:51 AM,-3.316,,,,,,
1711,11/24/24 07:27:51 AM,-3.316,,,,,,
1712,11/24/24 09:27:51 AM,-3.316,,,,,,
1713,11/24/24 11:27:51 AM,-3.197,,,,,,
1714,11/24/24 01:27:51 PM,-3.197,,,,,,
1715,11/24/24 03:27:51 PM,-3.079,,,,,,
1716,11/24/24 05:27:51 PM,-2.962,,,,,,
1717,11/24/24 07:27:51 PM,-2.962,,,,,,
1718,11/24/24 09:27:51 PM,-2.962,,,,,,
1719,11/24/24 11:27:51 PM,-2.962,,,,,,
1720,11/25/24 01:27:51 AM,-2.962,,,,,,
1721,11/25/24 03:27:51 AM,-2.962,,,,,,
1722,11/25/24 05:27:51 AM,-2.962,,,,,,
1723,11/25/24 07:27:51 AM,-2.962,,,,,,
1724,11/25/24 09:27:51 AM,-2.962,,,,,,
1725,11/25/24 11:27:51 AM,-2.962,,,,,,
1726,11/25/24 01:27:51 PM,-2.962,,,,,,
1727,11/25/24 03:27:51 PM,-2.962,,,,,,
1728,11/25/24 05:27:51 PM,-3.079,,,,,,
1729,11/25/24 07:27:51 PM,-3.079,,,,,,
1730,11/25/24 09:27:51 PM,-3.316,,,,,,
1731,11/25/24 11:27:51 PM,-3.434,,,,,,
1732,11/26/24 01:27:51 AM,-3.553,,,,,,
1733,11/26/24 03:27:51 AM,-3.553,,,,,,
1734,11/26/24 05:27:51 AM,-3.553,,,,,,
1735,11/26/24 07:27:51 AM,-3.434,,,,,,
1736,11/26/24 09:27:51 AM,-3.434,,,,,,
1737,11/26/24 11:27:51 AM,-3.316,,,,,,
1738,11/26/24 01:27:51 PM,-3.197,,,,,,
1739,11/26/24 03:27:51 PM,-3.197,,,,,,
1740,11/26/24 05:27:51 PM,-3.079,,,,,,
1741,11/26/24 07:27:51 PM,-3.079,,,,,,
1742,11/26/24 09:27:51 PM,-3.079,,,,,,
1743,11/26/24 11:27:51 PM,-3.079,,,,,,
1744,11/27/24 01:27:51 AM,-2.962,,,,,,
1745,11/27/24 03:27:51 AM,-2.962,,,,,,
1746,11/27/24 05:27:51 AM,-2.962,,,,,,
1747,11/27/24 07:27:51 AM,-2.844,,,,,,
1748,11/27/24 09:27:51 AM,-2.844,,,,,,
1749,11/27/24 11:27:51 AM,-2.844,,,,,,
1750,11/27/24 01:27:51 PM,-2.727,,,,,,
1751,11/27/24 03:27:51 PM,-2.727,,,,,,
1752,11/27/24 05:27:51 PM,-2.727,,,,,,
1753,11/27/24 07:27:51 PM,-2.610,,,,,,
1754,11/27/24 09:27:51 PM,-2.610,,,,,,
1755,11/27/24 11:27:51 PM,-2.610,,,,,,
1756,11/28/24 01:27:51 AM,-2.610,,,,,,
1757,11/28/24 03:27:51 AM,-2.610,,,,,,
1758,11/28/24 05:27:51 AM,-2.494,,,,,,
1759,11/28/24 07:27:51 AM,-2.494,,,,,,
1760,11/28/24 09:27:51 AM,-2.494,,,,,,
1761,11/28/24 11:27:51 AM,-2.494,,,,,,
1762,11/28/24 01:27:51 PM,-2.494,,,,,,
1763,11/28/24 03:27:51 PM,-2.494,,,,,,
1764,11/28/24 05:27:51 PM,-2.494,,,,,,
1765,11/28/24 07:27:51 PM,-2.494,,,,,,
1766,11/28/24 09:27:51 PM,-2.494,,,,,,
1767,11/28/24 11:27:51 PM,-2.494,,,,,,
1768,11/29/24 01:27:51 AM,-2.610,,,,,,
1769,11/29/24 03:27:51 AM,-2.610,,,,,,
1770,11/29/24 05:27:51 AM,-2.610,,,,,,
1771,11/29/24 07:27:51 AM,-2.610,,,,,,
1772,11/29/24 09:27:51 AM,-2.610,,,,,,
1773,11/29/24 11:27:51 AM,-2.610,,,,,,
1774,11/29/24 01:27:51 PM,-2.610,,,,,,
1775,11/29/24 03:27:51 PM,-2.610,,,,,,
1776,11/29/24 05:27:51 PM,-2.610,,,,,,
1777,11/29/24 07:27:51 PM,-2.610,,,,,,
1778,11/29/24 09:27:51 PM,-2.610,,,,,,
1779,11/29/24 11:27:51 PM,-2.610,,,,,,
1780,11/30/24 01:27:51 AM,-2.610,,,,,,
1781,11/30/24 03:27:51 AM,-2.727,,,,,,
1782,11/30/24 05:27:51 AM,-2.962,,,,,,
1783,11/30/24 07:27:51 AM,-3.197,,,,,,
1784,11/30/24 09:27:51 AM,-3.553,,,,,,
1785,11/30/24 11:27:51 AM,-3.792,,,,,,
1786,11/30/24 01:27:51 PM,-3.792,,,,,,
1787,11/30/24 03:27:51 PM,-3.792,,,,,,
1788,11/30/24 05:27:51 PM,-3.792,,,,,,
1789,11/30/24 07:27:51 PM,-3.911,,,,,,
1790,11/30/24 09:27:51 PM,-3.911,,,,,,
1791,11/30/24 11:27:51 PM,-4.031,,,,,,
1792,12/01/24 01:27:51 AM,-4.031,,,,,,
1793,12/01/24 03:27:51 AM,-4.031,,,,,,
1794,12/01/24 05:27:51 AM,-4.031,,,,,,
1795,12/01/24 07:27:51 AM,-4.152,,,,,,
1796,12/01/24 09:27:51 AM,-4.272,,,,,,
1797,12/01/24 11:27:51 AM,-4.152,,,,,,
1798,12/01/24 01:27:51 PM,-4.031,,,,,,
1799,12/01/24 03:27:51 PM,-3.911,,,,,,
1800,12/01/24 05:27:51 PM,-3.911,,,,,,
1801,12/01/24 07:27:51 PM,-4.031,,,,,,
1802,12/01/24 09:27:51 PM,-4.031,,,,,,
1803,12/01/24 11:27:51 PM,-4.152,,,,,,
1804,12/02/24 01:27:51 AM,-4.152,,,,,,
1805,12/02/24 03:27:51 AM,-4.272,,,,,,
1806,12/02/24 05:27:51 AM,-4.272,,,,,,
1807,12/02/24 07:27:51 AM,-4.272,,,,,,
1808,12/02/24 09:27:51 AM,-4.272,,,,,,
1809,12/02/24 11:27:51 AM,-4.152,,,,,,
1810,12/02/24 01:27:51 PM,-4.152,,,,,,
1811,12/02/24 03:27:51 PM,-4.152,,,,,,
1812,12/02/24 05:27:51 PM,-4.031,,,,,,
1813,12/02/24 07:27:51 PM,-4.152,,,,,,
1814,12/02/24 09:27:51 PM,-4.152,,,,,,
1815,12/02/24 11:27:51 PM,-4.272,,,,,,
1816,12/03/24 01:27:51 AM,-4.393,,,,,,
1817,12/03/24 03:27:51 AM,-4.393,,,,,,
1818,12/03/24 05:27:51 AM,-4.514,,,,,,
1819,12/03/24 07:27:51 AM,-4.636,,,,,,
1820,12/03/24 09:27:51 AM,-4.758,,,,,,
1821,12/03/24 11:27:51 AM,-4.758,,,,,,
1822,12/03/24 01:27:51 PM,-4.758,,,,,,
1823,12/03/24 03:27:51 PM,-4.758,,,,,,
1824,12/03/24 05:27:51 PM,-4.636,,,,,,
1825,12/03/24 07:27:51 PM,-4.636,,,,,,
1826,12/03/24 09:27:51 PM,-4.758,,,,,,
1827,12/03/24 11:27:51 PM,-4.758,,,,,,
1828,12/04/24 01:27:51 AM,-4.758,,,,,,
1829,12/04/24 03:27:51 AM,-4.880,,,,,,
1830,12/04/24 05:27:51 AM,-5.003,,,,,,
1831,12/04/24 07:27:51 AM,-5.003,,,,,,
1832,12/04/24 09:27:51 AM,-5.125,,,,,,
1833,12/04/24 11:27:51 AM,-5.125,,,,,,
1834,12/04/24 01:27:51 PM,-5.125,,,,,,
1835,12/04/24 03:27:51 PM,-5.003,,,,,,
1836,12/04/24 05:27:51 PM,-5.003,,,,,,
1837,12/04/24 07:27:51 PM,-4.880,,,,,,
1838,12/04/24 09:27:51 PM,-5.003,,,,,,
1839,12/04/24 11:27:51 PM,-5.003,,,,,,
1840,12/05/24 01:27:51 AM,-5.125,,,,,,
1841,12/05/24 03:27:51 AM,-5.125,,,,,,
1842,12/05/24 05:27:51 AM,-5.125,,,,,,
1843,12/05/24 07:27:51 AM,-5.125,,,,,,
1844,12/05/24 09:27:51 AM,-5.125,,,,,,
1845,12/05/24 11:27:51 AM,-5.249,,,,,,
1846,12/05/24 01:27:51 PM,-5.125,,,,,,
1847,12/05/24 03:27:51 PM,-5.125,,,,,,
1848,12/05/24 05:27:51 PM,-5.003,,,,,,
1849,12/05/24 07:27:51 PM,-5.125,,,,,,
1850,12/05/24 09:27:51 PM,-5.125,,,,,,
1851,12/05/24 11:27:51 PM,-5.249,,,,,,
1852,12/06/24 01:27:51 AM,-5.372,,,,,,
1853,12/06/24 03:27:51 AM,-5.372,,,,,,
1854,12/06/24 05:27:51 AM,-5.496,,,,,,
1855,12/06/24 07:27:51 AM,-5.620,,,,,,
1856,12/06/24 09:27:51 AM,-5.870,,,,,,
1857,12/06/24 11:27:51 AM,-5.870,,,,,,
1858,12/06/24 01:27:51 PM,-5.995,,,,,,
1859,12/06/24 03:27:51 PM,-5.870,,,,,,
1860,12/06/24 05:27:51 PM,-5.745,,,,,,
1861,12/06/24 07:27:51 PM,-5.745,,,,,,
1862,12/06/24 09:27:51 PM,-5.745,,,,,,
1863,12/06/24 11:27:51 PM,-5.745,,,,,,
1864,12/07/24 01:27:51 AM,-5.745,,,,,,
1865,12/07/24 03:27:51 AM,-5.745,,,,,,
1866,12/07/24 05:27:51 AM,-5.870,,,,,,
1867,12/07/24 07:27:51 AM,-5.870,,,,,,
1868,12/07/24 09:27:51 AM,-5.995,,,,,,
1869,12/07/24 11:27:51 AM,-5.995,,,,,,
1870,12/07/24 01:27:51 PM,-5.870,,,,,,
1871,12/07/24 03:27:51 PM,-5.745,,,,,,
1872,12/07/24 05:27:51 PM,-5.620,,,,,,
1873,12/07/24 07:27:51 PM,-5.496,,,,,,
1874,12/07/24 09:27:51 PM,-5.372,,,,,,
1875,12/07/24 11:27:51 PM,-5.249,,,,,,
1876,12/08/24 01:27:51 AM,-5.249,,,,,,
1877,12/08/24 03:27:51 AM,-5.125,,,,,,
1878,12/08/24 05:27:51 AM,-5.125,,,,,,
1879,12/08/24 07:27:51 AM,-5.125,,,,,,
1880,12/08/24 09:27:51 AM,-5.125,,,,,,
1881,12/08/24 11:27:51 AM,-5.003,,,,,,
1882,12/08/24 01:27:51 PM,-4.880,,,,,,
1883,12/08/24 03:27:51 PM,-4.880,,,,,,
1884,12/08/24 05:27:51 PM,-4.880,,,,,,
1885,12/08/24 07:27:51 PM,-4.880,,,,,,
1886,12/08/24 09:27:51 PM,-5.003,,,,,,
1887,12/08/24 11:27:51 PM,-5.125,,,,,,
1888,12/09/24 01:27:51 AM,-5.249,,,,,,
1889,12/09/24 03:27:51 AM,-5.249,,,,,,
1890,12/09/24 05:27:51 AM,-5.249,,,,,,
1891,12/09/24 07:27:51 AM,-5.249,,,,,,
1892,12/09/24 09:27:51 AM,-5.249,,,,,,
1893,12/09/24 11:27:51 AM,-5.125,,,,,,
1894,12/09/24 01:27:51 PM,-5.003,,,,,,
1895,12/09/24 03:27:51 PM,-5.003,,,,,,
1896,12/09/24 05:27:51 PM,-4.880,,,,,,
1897,12/09/24 07:27:51 PM,-5.003,,,,,,
1898,12/09/24 09:27:51 PM,-5.249,,,,,,
1899,12/09/24 11:27:51 PM,-5.496,,,,,,
1900,12/10/24 01:27:51 AM,-5.620,,,,,,
1901,12/10/24 03:27:51 AM,-5.870,,,,,,
1902,12/10/24 05:27:51 AM,-5.995,,,,,,
1903,12/10/24 07:27:51 AM,-6.120,,,,,,
1904,12/10/24 09:27:51 AM,-6.246,,,,,,
1905,12/10/24 11:27:51 AM,-6.246,,,,,,
1906,12/10/24 01:27:51 PM,-6.246,,,,,,
1907,12/10/24 03:27:51 PM,-6.246,,,,,,
1908,12/10/24 05:27:51 PM,-6.246,,,,,,
1909,12/10/24 07:27:51 PM,-6.246,,,,,,
1910,12/10/24 09:27:51 PM,-6.373,,,,,,
1911,12/10/24 11:27:51 PM,-6.373,,,,,,
1912,12/11/24 01:27:51 AM,-6.373,,,,,,
1913,12/11/24 03:27:51 AM,-6.373,,,,,,
1914,12/11/24 05:27:51 AM,-6.499,,,,,,
1915,12/11/24 07:27:51 AM,-6.499,,,,,,
1916,12/11/24 09:27:51 AM,-6.626,,,,,,
1917,12/11/24 11:27:51 AM,-6.626,,,,,,
1918,12/11/24 01:27:51 PM,-6.499,,,,,,
1919,12/11/24 03:27:51 PM,-6.499,,,,,,
1920,12/11/24 05:27:51 PM,-6.373,,,,,,
1921,12/11/24 07:27:51 PM,-6.373,,,,,,
1922,12/11/24 09:27:51 PM,-6.373,,,,,,
1923,12/11/24 11:27:51 PM,-6.373,,,,,,
1924,12/12/24 01:27:51 AM,-6.373,,,,,,
1925,12/12/24 03:27:51 AM,-6.373,,,,,,
1926,12/12/24 05:27:51 AM,-6.373,,,,,,
1927,12/12/24 07:27:51 AM,-6.499,,,,,,
1928,12/12/24 09:27:51 AM,-6.499,,,,,,
1929,12/12/24 11:27:51 AM,-6.499,,,,,,
1930,12/12/24 01:27:51 PM,-6.499,,,,,,
1931,12/12/24 03:27:51 PM,-6.373,,,,,,
1932,12/12/24 05:27:51 PM,-6.120,,,,,,
1933,12/12/24 07:27:51 PM,-6.120,,,,,,
1934,12/12/24 09:27:51 PM,-5.995,,,,,,
1935,12/12/24 11:27:51 PM,-6.120,,,,,,
1936,12/13/24 01:27:51 AM,-6.120,,,,,,
1937,12/13/24 03:27:51 AM,-6.120,,,,,,
1938,12/13/24 05:27:51 AM,-6.120,,,,,,
1939,12/13/24 07:27:51 AM,-6.246,,,,,,
1940,12/13/24 09:27:51 AM,-6.373,,,,,,
1941,12/13/24 11:27:51 AM,-6.373,,,,,,
1942,12/13/24 01:27:51 PM,-6.373,,,,,,
1943,12/13/24 03:27:51 PM,-6.246,,,,,,
1944,12/13/24 05:27:51 PM,-6.246,,,,,,
1945,12/13/24 07:27:51 PM,-6.246,,,,,,
1946,12/13/24 09:27:51 PM,-6.246,,,,,,
1947,12/13/24 11:27:51 PM,-6.246,,,,,,
1948,12/14/24 01:27:51 AM,-6.246,,,,,,
1949,12/14/24 03:27:51 AM,-6.246,,,,,,
1950,12/14/24 05:27:51 AM,-6.246,,,,,,
1951,12/14/24 07:27:51 AM,-6.246,,,,,,
1952,12/14/24 09:27:51 AM,-6.373,,,,,,
1953,12/14/24 11:27:51 AM,-6.373,,,,,,
1954,12/14/24 01:27:51 PM,-6.373,,,,,,
1955,12/14/24 03:27:51 PM,-6.246,,,,,,
1956,12/14/24 05:27:51 PM,-5.995,,,,,,
1957,12/14/24 07:27:51 PM,-5.870,,,,,,
1958,12/14/24 09:27:51 PM,-5.745,,,,,,
1959,12/14/24 11:27:51 PM,-5.620,,,,,,
1960,12/15/24 01:27:51 AM,-5.372,,,,,,
1961,12/15/24 03:27:51 AM,-5.249,,,,,,
1962,12/15/24 05:27:51 AM,-5.249,,,,,,
1963,12/15/24 07:27:51 AM,-5.249,,,,,,
1964,12/15/24 09:27:51 AM,-5.249,,,,,,
1965,12/15/24 11:27:51 AM,-5.249,,,,,,
1966,12/15/24 01:27:51 PM,-5.125,,,,,,
1967,12/15/24 03:27:51 PM,-5.125,,,,,,
1968,12/15/24 05:27:51 PM,-5.125,,,,,,
1969,12/15/24 07:27:51 PM,-5.249,,,,,,
1970,12/15/24 09:27:51 PM,-5.496,,,,,,
1971,12/15/24 11:27:51 PM,-5.620,,,,,,
1972,12/16/24 01:27:51 AM,-5.870,,,,,,
1973,12/16/24 03:27:51 AM,-5.995,,,,,,
1974,12/16/24 05:27:51 AM,-6.120,,,,,,
1975,12/16/24 07:27:51 AM,-6.120,,,,,,
1976,12/16/24 09:27:51 AM,-6.246,,,,,,
1977,12/16/24 11:27:51 AM,-6.120,,,,,,
1978,12/16/24 01:27:51 PM,-5.995,,,,,,
1979,12/16/24 03:27:51 PM,-5.745,,,,,,
